"region" "subject" "expt" "item" "condition" "position" "word" "times" "value" "gram" "int" "g" "i" "gxi" "lang" "method"
"86" "NP3" 106 "e3" 1 "b" "NA" "der_Spion" "RT" 1285 "gram" "lo" 1 -1 -1 "german" "spr"
"87" "NP3" 106 "e3" 3 "d" "NA" "der_Musiker" "RT" 710 "ungram" "lo" -1 -1 1 "german" "spr"
"88" "NP3" 106 "e3" 11 "d" "NA" "der_Pförtner" "RT" 828 "ungram" "lo" -1 -1 1 "german" "spr"
"89" "NP3" 106 "e3" 5 "b" "NA" "der_Zuschauer" "RT" 833 "gram" "lo" 1 -1 -1 "german" "spr"
"90" "NP3" 106 "e3" 8 "a" "NA" "der_Vorarbeiter" "RT" 772 "gram" "hi" 1 1 1 "german" "spr"
"91" "NP3" 106 "e3" 12 "a" "NA" "der_Zuschauer" "RT" 726 "gram" "hi" 1 1 1 "german" "spr"
"92" "NP3" 106 "e3" 4 "a" "NA" "der_Bauer" "RT" 787 "gram" "hi" 1 1 1 "german" "spr"
"93" "NP3" 106 "e3" 2 "c" "NA" "der_Besucher" "RT" 618 "ungram" "hi" -1 1 -1 "german" "spr"
"94" "NP3" 106 "e3" 9 "b" "NA" "der_Kunde" "RT" 423 "gram" "lo" 1 -1 -1 "german" "spr"
"95" "NP3" 106 "e3" 6 "c" "NA" "der_Mann" "RT" 403 "ungram" "hi" -1 1 -1 "german" "spr"
"96" "NP3" 106 "e3" 7 "d" "NA" "der_Psychiater" "RT" 931 "ungram" "lo" -1 -1 1 "german" "spr"
"97" "NP3" 107 "e3" 8 "b" "NA" "der_Vorarbeiter" "RT" 1176 "gram" "lo" 1 -1 -1 "german" "spr"
"98" "NP3" 107 "e3" 5 "c" "NA" "der_Zuschauer" "RT" 920 "ungram" "hi" -1 1 -1 "german" "spr"
"99" "NP3" 107 "e3" 10 "d" "NA" "der_Hausmeister" "RT" 690 "ungram" "lo" -1 -1 1 "german" "spr"
"100" "NP3" 107 "e3" 4 "b" "NA" "der_Bauer" "RT" 1243 "gram" "lo" 1 -1 -1 "german" "spr"
"101" "NP3" 107 "e3" 9 "c" "NA" "der_Kunde" "RT" 797 "ungram" "hi" -1 1 -1 "german" "spr"
"102" "NP3" 107 "e3" 1 "c" "NA" "der_Spion" "RT" 1079 "ungram" "hi" -1 1 -1 "german" "spr"
"103" "NP3" 107 "e3" 7 "a" "NA" "der_Psychiater" "RT" 1176 "gram" "hi" 1 1 1 "german" "spr"
"104" "NP3" 107 "e3" 2 "d" "NA" "der_Besucher" "RT" 1018 "ungram" "lo" -1 -1 1 "german" "spr"
"105" "NP3" 107 "e3" 11 "a" "NA" "der_Pförtner" "RT" 1499 "gram" "hi" 1 1 1 "german" "spr"
"106" "NP3" 107 "e3" 12 "b" "NA" "der_Zuschauer" "RT" 828 "gram" "lo" 1 -1 -1 "german" "spr"
"107" "NP3" 107 "e3" 6 "d" "NA" "der_Mann" "RT" 792 "ungram" "lo" -1 -1 1 "german" "spr"
"108" "NP3" 107 "e3" 3 "a" "NA" "der_Musiker" "RT" 972 "gram" "hi" 1 1 1 "german" "spr"
"109" "NP3" 108 "e3" 9 "d" "NA" "der_Kunde" "RT" 715 "ungram" "lo" -1 -1 1 "german" "spr"
"110" "NP3" 108 "e3" 7 "b" "NA" "der_Psychiater" "RT" 777 "gram" "lo" 1 -1 -1 "german" "spr"
"111" "NP3" 108 "e3" 3 "b" "NA" "der_Musiker" "RT" 449 "gram" "lo" 1 -1 -1 "german" "spr"
"112" "NP3" 108 "e3" 5 "d" "NA" "der_Zuschauer" "RT" 418 "ungram" "lo" -1 -1 1 "german" "spr"
"113" "NP3" 108 "e3" 11 "b" "NA" "der_Pförtner" "RT" 439 "gram" "lo" 1 -1 -1 "german" "spr"
"114" "NP3" 108 "e3" 8 "c" "NA" "der_Vorarbeiter" "RT" 526 "ungram" "hi" -1 1 -1 "german" "spr"
"115" "NP3" 108 "e3" 2 "a" "NA" "der_Besucher" "RT" 639 "gram" "hi" 1 1 1 "german" "spr"
"116" "NP3" 108 "e3" 4 "c" "NA" "der_Bauer" "RT" 618 "ungram" "hi" -1 1 -1 "german" "spr"
"117" "NP3" 108 "e3" 6 "a" "NA" "der_Mann" "RT" 459 "gram" "hi" 1 1 1 "german" "spr"
"118" "NP3" 108 "e3" 12 "c" "NA" "der_Zuschauer" "RT" 731 "ungram" "hi" -1 1 -1 "german" "spr"
"119" "NP3" 108 "e3" 1 "d" "NA" "der_Spion" "RT" 418 "ungram" "lo" -1 -1 1 "german" "spr"
"120" "NP3" 108 "e3" 10 "a" "NA" "der_Hausmeister" "RT" 1171 "gram" "hi" 1 1 1 "german" "spr"
"121" "NP3" 109 "e3" 2 "b" "NA" "der_Besucher" "RT" 623 "gram" "lo" 1 -1 -1 "german" "spr"
"122" "NP3" 109 "e3" 1 "a" "NA" "der_Spion" "RT" 844 "gram" "hi" 1 1 1 "german" "spr"
"123" "NP3" 109 "e3" 9 "a" "NA" "der_Kunde" "RT" 464 "gram" "hi" 1 1 1 "german" "spr"
"124" "NP3" 109 "e3" 10 "b" "NA" "der_Hausmeister" "RT" 1151 "gram" "lo" 1 -1 -1 "german" "spr"
"125" "NP3" 109 "e3" 5 "a" "NA" "der_Zuschauer" "RT" 869 "gram" "hi" 1 1 1 "german" "spr"
"126" "NP3" 109 "e3" 8 "d" "NA" "der_Vorarbeiter" "RT" 3293 "ungram" "lo" -1 -1 1 "german" "spr"
"127" "NP3" 109 "e3" 4 "d" "NA" "der_Bauer" "RT" 418 "ungram" "lo" -1 -1 1 "german" "spr"
"128" "NP3" 109 "e3" 6 "b" "NA" "der_Mann" "RT" 469 "gram" "lo" 1 -1 -1 "german" "spr"
"129" "NP3" 109 "e3" 12 "d" "NA" "der_Zuschauer" "RT" 608 "ungram" "lo" -1 -1 1 "german" "spr"
"130" "NP3" 109 "e3" 11 "c" "NA" "der_Pförtner" "RT" 1079 "ungram" "hi" -1 1 -1 "german" "spr"
"131" "NP3" 109 "e3" 3 "c" "NA" "der_Musiker" "RT" 454 "ungram" "hi" -1 1 -1 "german" "spr"
"132" "NP3" 109 "e3" 7 "c" "NA" "der_Psychiater" "RT" 792 "ungram" "hi" -1 1 -1 "german" "spr"
"133" "NP3" 11 "e3" 1 "c" "NA" "der_Spion" "RT" 1028 "ungram" "hi" -1 1 -1 "german" "spr"
"134" "NP3" 11 "e3" 6 "d" "NA" "der_Mann" "RT" 567 "ungram" "lo" -1 -1 1 "german" "spr"
"135" "NP3" 11 "e3" 11 "a" "NA" "der_Pförtner" "RT" 526 "gram" "hi" 1 1 1 "german" "spr"
"136" "NP3" 11 "e3" 12 "b" "NA" "der_Zuschauer" "RT" 823 "gram" "lo" 1 -1 -1 "german" "spr"
"137" "NP3" 11 "e3" 10 "d" "NA" "der_Hausmeister" "RT" 528 "ungram" "lo" -1 -1 1 "german" "spr"
"138" "NP3" 11 "e3" 5 "c" "NA" "der_Zuschauer" "RT" 751 "ungram" "hi" -1 1 -1 "german" "spr"
"139" "NP3" 11 "e3" 8 "b" "NA" "der_Vorarbeiter" "RT" 3610 "gram" "lo" 1 -1 -1 "german" "spr"
"140" "NP3" 11 "e3" 7 "a" "NA" "der_Psychiater" "RT" 639 "gram" "hi" 1 1 1 "german" "spr"
"141" "NP3" 11 "e3" 2 "d" "NA" "der_Besucher" "RT" 527 "ungram" "lo" -1 -1 1 "german" "spr"
"142" "NP3" 11 "e3" 3 "a" "NA" "der_Musiker" "RT" 823 "gram" "hi" 1 1 1 "german" "spr"
"143" "NP3" 11 "e3" 4 "b" "NA" "der_Bauer" "RT" 496 "gram" "lo" 1 -1 -1 "german" "spr"
"144" "NP3" 11 "e3" 9 "c" "NA" "der_Kunde" "RT" 558 "ungram" "hi" -1 1 -1 "german" "spr"
"145" "NP3" 110 "e3" 7 "d" "NA" "der_Psychiater" "RT" 787 "ungram" "lo" -1 -1 1 "german" "spr"
"146" "NP3" 110 "e3" 9 "b" "NA" "der_Kunde" "RT" 854 "gram" "lo" 1 -1 -1 "german" "spr"
"147" "NP3" 110 "e3" 6 "c" "NA" "der_Mann" "RT" 4343 "ungram" "hi" -1 1 -1 "german" "spr"
"148" "NP3" 110 "e3" 11 "d" "NA" "der_Pförtner" "RT" 1151 "ungram" "lo" -1 -1 1 "german" "spr"
"149" "NP3" 110 "e3" 5 "b" "NA" "der_Zuschauer" "RT" 1730 "gram" "lo" 1 -1 -1 "german" "spr"
"150" "NP3" 110 "e3" 4 "a" "NA" "der_Bauer" "RT" 972 "gram" "hi" 1 1 1 "german" "spr"
"151" "NP3" 110 "e3" 3 "d" "NA" "der_Musiker" "RT" 1187 "ungram" "lo" -1 -1 1 "german" "spr"
"152" "NP3" 110 "e3" 10 "c" "NA" "der_Hausmeister" "RT" 1535 "ungram" "hi" -1 1 -1 "german" "spr"
"153" "NP3" 110 "e3" 8 "a" "NA" "der_Vorarbeiter" "RT" 2165 "gram" "hi" 1 1 1 "german" "spr"
"154" "NP3" 110 "e3" 2 "c" "NA" "der_Besucher" "RT" 920 "ungram" "hi" -1 1 -1 "german" "spr"
"155" "NP3" 110 "e3" 1 "b" "NA" "der_Spion" "RT" 1352 "gram" "lo" 1 -1 -1 "german" "spr"
"156" "NP3" 110 "e3" 12 "a" "NA" "der_Zuschauer" "RT" 966 "gram" "hi" 1 1 1 "german" "spr"
"157" "NP3" 111 "e3" 3 "a" "NA" "der_Musiker" "RT" 1755 "gram" "hi" 1 1 1 "german" "spr"
"158" "NP3" 111 "e3" 10 "d" "NA" "der_Hausmeister" "RT" 756 "ungram" "lo" -1 -1 1 "german" "spr"
"159" "NP3" 111 "e3" 2 "d" "NA" "der_Besucher" "RT" 808 "ungram" "lo" -1 -1 1 "german" "spr"
"160" "NP3" 111 "e3" 8 "b" "NA" "der_Vorarbeiter" "RT" 1115 "gram" "lo" 1 -1 -1 "german" "spr"
"161" "NP3" 111 "e3" 1 "c" "NA" "der_Spion" "RT" 920 "ungram" "hi" -1 1 -1 "german" "spr"
"162" "NP3" 111 "e3" 5 "c" "NA" "der_Zuschauer" "RT" 1007 "ungram" "hi" -1 1 -1 "german" "spr"
"163" "NP3" 111 "e3" 7 "a" "NA" "der_Psychiater" "RT" 854 "gram" "hi" 1 1 1 "german" "spr"
"164" "NP3" 111 "e3" 9 "c" "NA" "der_Kunde" "RT" 669 "ungram" "hi" -1 1 -1 "german" "spr"
"165" "NP3" 111 "e3" 11 "a" "NA" "der_Pförtner" "RT" 879 "gram" "hi" 1 1 1 "german" "spr"
"166" "NP3" 111 "e3" 6 "d" "NA" "der_Mann" "RT" 1028 "ungram" "lo" -1 -1 1 "german" "spr"
"167" "NP3" 111 "e3" 4 "b" "NA" "der_Bauer" "RT" 664 "gram" "lo" 1 -1 -1 "german" "spr"
"168" "NP3" 111 "e3" 12 "b" "NA" "der_Zuschauer" "RT" 946 "gram" "lo" 1 -1 -1 "german" "spr"
"169" "NP3" 112 "e3" 6 "a" "NA" "der_Mann" "RT" 598 "gram" "hi" 1 1 1 "german" "spr"
"170" "NP3" 112 "e3" 10 "a" "NA" "der_Hausmeister" "RT" 693 "gram" "hi" 1 1 1 "german" "spr"
"171" "NP3" 112 "e3" 11 "b" "NA" "der_Pförtner" "RT" 565 "gram" "lo" 1 -1 -1 "german" "spr"
"172" "NP3" 112 "e3" 2 "a" "NA" "der_Besucher" "RT" 509 "gram" "hi" 1 1 1 "german" "spr"
"173" "NP3" 112 "e3" 12 "c" "NA" "der_Zuschauer" "RT" 677 "ungram" "hi" -1 1 -1 "german" "spr"
"174" "NP3" 112 "e3" 9 "d" "NA" "der_Kunde" "RT" 565 "ungram" "lo" -1 -1 1 "german" "spr"
"175" "NP3" 112 "e3" 7 "b" "NA" "der_Psychiater" "RT" 597 "gram" "lo" 1 -1 -1 "german" "spr"
"176" "NP3" 112 "e3" 4 "c" "NA" "der_Bauer" "RT" 534 "ungram" "hi" -1 1 -1 "german" "spr"
"177" "NP3" 112 "e3" 5 "d" "NA" "der_Zuschauer" "RT" 765 "ungram" "lo" -1 -1 1 "german" "spr"
"178" "NP3" 112 "e3" 1 "d" "NA" "der_Spion" "RT" 1501 "ungram" "lo" -1 -1 1 "german" "spr"
"179" "NP3" 112 "e3" 3 "b" "NA" "der_Musiker" "RT" 365 "gram" "lo" 1 -1 -1 "german" "spr"
"180" "NP3" 112 "e3" 8 "c" "NA" "der_Vorarbeiter" "RT" 661 "ungram" "hi" -1 1 -1 "german" "spr"
"181" "NP3" 113 "e3" 1 "a" "NA" "der_Spion" "RT" 1093 "gram" "hi" 1 1 1 "german" "spr"
"182" "NP3" 113 "e3" 4 "d" "NA" "der_Bauer" "RT" 1309 "ungram" "lo" -1 -1 1 "german" "spr"
"183" "NP3" 113 "e3" 5 "a" "NA" "der_Zuschauer" "RT" 1141 "gram" "hi" 1 1 1 "german" "spr"
"184" "NP3" 113 "e3" 10 "b" "NA" "der_Hausmeister" "RT" 3933 "gram" "lo" 1 -1 -1 "german" "spr"
"185" "NP3" 113 "e3" 12 "d" "NA" "der_Zuschauer" "RT" 1189 "ungram" "lo" -1 -1 1 "german" "spr"
"186" "NP3" 113 "e3" 3 "c" "NA" "der_Musiker" "RT" 869 "ungram" "hi" -1 1 -1 "german" "spr"
"187" "NP3" 113 "e3" 6 "b" "NA" "der_Mann" "RT" 918 "gram" "lo" 1 -1 -1 "german" "spr"
"188" "NP3" 113 "e3" 9 "a" "NA" "der_Kunde" "RT" 1742 "gram" "hi" 1 1 1 "german" "spr"
"189" "NP3" 113 "e3" 2 "b" "NA" "der_Besucher" "RT" 669 "gram" "lo" 1 -1 -1 "german" "spr"
"190" "NP3" 113 "e3" 7 "c" "NA" "der_Psychiater" "RT" 1653 "ungram" "hi" -1 1 -1 "german" "spr"
"191" "NP3" 113 "e3" 11 "c" "NA" "der_Pförtner" "RT" 1429 "ungram" "hi" -1 1 -1 "german" "spr"
"192" "NP3" 113 "e3" 8 "d" "NA" "der_Vorarbeiter" "RT" 1069 "ungram" "lo" -1 -1 1 "german" "spr"
"193" "NP3" 114 "e3" 6 "c" "NA" "der_Mann" "RT" 2286 "ungram" "hi" -1 1 -1 "german" "spr"
"194" "NP3" 114 "e3" 9 "b" "NA" "der_Kunde" "RT" 381 "gram" "lo" 1 -1 -1 "german" "spr"
"195" "NP3" 114 "e3" 7 "d" "NA" "der_Psychiater" "RT" 661 "ungram" "lo" -1 -1 1 "german" "spr"
"196" "NP3" 114 "e3" 4 "a" "NA" "der_Bauer" "RT" 341 "gram" "hi" 1 1 1 "german" "spr"
"197" "NP3" 114 "e3" 10 "c" "NA" "der_Hausmeister" "RT" 629 "ungram" "hi" -1 1 -1 "german" "spr"
"198" "NP3" 114 "e3" 12 "a" "NA" "der_Zuschauer" "RT" 1589 "gram" "hi" 1 1 1 "german" "spr"
"199" "NP3" 114 "e3" 11 "d" "NA" "der_Pförtner" "RT" 413 "ungram" "lo" -1 -1 1 "german" "spr"
"200" "NP3" 114 "e3" 5 "b" "NA" "der_Zuschauer" "RT" 397 "gram" "lo" 1 -1 -1 "german" "spr"
"201" "NP3" 114 "e3" 3 "d" "NA" "der_Musiker" "RT" 469 "ungram" "lo" -1 -1 1 "german" "spr"
"202" "NP3" 114 "e3" 8 "a" "NA" "der_Vorarbeiter" "RT" 701 "gram" "hi" 1 1 1 "german" "spr"
"203" "NP3" 114 "e3" 1 "b" "NA" "der_Spion" "RT" 813 "gram" "lo" 1 -1 -1 "german" "spr"
"204" "NP3" 114 "e3" 2 "c" "NA" "der_Besucher" "RT" 357 "ungram" "hi" -1 1 -1 "german" "spr"
"205" "NP3" 115 "e3" 6 "d" "NA" "der_Mann" "RT" 717 "ungram" "lo" -1 -1 1 "german" "spr"
"206" "NP3" 115 "e3" 11 "a" "NA" "der_Pförtner" "RT" 1829 "gram" "hi" 1 1 1 "german" "spr"
"207" "NP3" 115 "e3" 1 "c" "NA" "der_Spion" "RT" 726 "ungram" "hi" -1 1 -1 "german" "spr"
"208" "NP3" 115 "e3" 2 "d" "NA" "der_Besucher" "RT" 2133 "ungram" "lo" -1 -1 1 "german" "spr"
"209" "NP3" 115 "e3" 12 "b" "NA" "der_Zuschauer" "RT" 957 "gram" "lo" 1 -1 -1 "german" "spr"
"210" "NP3" 115 "e3" 3 "a" "NA" "der_Musiker" "RT" 685 "gram" "hi" 1 1 1 "german" "spr"
"211" "NP3" 115 "e3" 8 "b" "NA" "der_Vorarbeiter" "RT" 1525 "gram" "lo" 1 -1 -1 "german" "spr"
